artifact_path,artifact_type,likely_experiment_family,referenced_experiments,referenced_datasets,appears_current,appears_stale,mapping_confidence,notes
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_knn_by_hidden_dim_factorial_500u_top100/tables/width_effect_within_evolvegcn.tex,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_knn_by_hidden_dim_factorial_500u_top100/tables/width_effect_within_static_gcn.csv,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_knn_by_hidden_dim_factorial_500u_top100/tables/width_effect_within_static_gcn.md,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_knn_by_hidden_dim_factorial_500u_top100/tables/width_effect_within_static_gcn.tex,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/aggregated_results.csv,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/analysis_manifest.json,report,knn_ablation,evolvegcn_h_500u_k12_seed123;evolvegcn_h_500u_k12_seed2025;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed123;evolvegcn_h_500u_k4_seed2025;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed123;evolvegcn_h_500u_k6_seed2025;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42;evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32;static_gcn_500u_k12_seed123;static_gcn_500u_k12_seed2025;static_gcn_500u_k12_seed42;static_gcn_500u_k4_seed123;static_gcn_500u_k4_seed2025;static_gcn_500u_k4_seed42;static_gcn_500u_k6_seed123;static_gcn_500u_k6_seed2025;static_gcn_500u_k6_seed42;static_gcn_500u_k8_h64_seed123;static_gcn_500u_k8_h64_seed2025;static_gcn_500u_k8_h64_seed42;static_gcn_500u_seed123_final32;static_gcn_500u_seed2025_final32;static_gcn_500u_seed42_final32;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed123;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed2025;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed42,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/compatibility_report.md,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/paired_mae_difference_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/prediction_distribution_representative_runs.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/prediction_std_ratio_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/repeated_prediction_fraction_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/residuals_vs_true_representative_runs.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/seed_variability_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/test_mae_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/test_r2_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/test_rmse_vs_k.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/figures/true_vs_predicted_representative_runs.png,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/paired_model_differences.csv,report,knn_ablation,evolvegcn_h_500u_k12_seed123;evolvegcn_h_500u_k12_seed2025;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed123;evolvegcn_h_500u_k4_seed2025;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed123;evolvegcn_h_500u_k6_seed2025;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42;static_gcn_500u_k12_seed123;static_gcn_500u_k12_seed2025;static_gcn_500u_k12_seed42;static_gcn_500u_k4_seed123;static_gcn_500u_k4_seed2025;static_gcn_500u_k4_seed42;static_gcn_500u_k6_seed123;static_gcn_500u_k6_seed2025;static_gcn_500u_k6_seed42;static_gcn_500u_k8_h64_seed123;static_gcn_500u_k8_h64_seed2025;static_gcn_500u_k8_h64_seed42,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/presentation_ready_summary.md,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/protocol_table.csv,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/protocol_table.md,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/scientific_summary.md,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/seed_level_results.csv,report,knn_ablation,evolvegcn_h_500u_k12_seed123;evolvegcn_h_500u_k12_seed2025;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed123;evolvegcn_h_500u_k4_seed2025;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed123;evolvegcn_h_500u_k6_seed2025;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42;static_gcn_500u_k12_seed123;static_gcn_500u_k12_seed2025;static_gcn_500u_k12_seed42;static_gcn_500u_k4_seed123;static_gcn_500u_k4_seed2025;static_gcn_500u_k4_seed42;static_gcn_500u_k6_seed123;static_gcn_500u_k6_seed2025;static_gcn_500u_k6_seed42;static_gcn_500u_k8_h64_seed123;static_gcn_500u_k8_h64_seed2025;static_gcn_500u_k8_h64_seed42,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/tables/best_k_summary.csv,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/tables/best_k_summary.md,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/tables/main_results_table.csv,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/tables/main_results_table.md,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_knn_ablation_500u_top100_h64/tables/main_results_table.tex,report,knn_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/README.md,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/aggregated_results.csv,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/analysis_manifest.json,report,normalization_ablation,evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed123_zscore;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed2025_zscore;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed42_zscore;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed777_zscore;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_500u_top500_h32_seed999_zscore;static_gcn_500u_top500_final_snapshot_h32_seed123_minmax;static_gcn_500u_top500_final_snapshot_h32_seed123_none;static_gcn_500u_top500_final_snapshot_h32_seed123_zscore;static_gcn_500u_top500_final_snapshot_h32_seed2025_minmax;static_gcn_500u_top500_final_snapshot_h32_seed2025_none;static_gcn_500u_top500_final_snapshot_h32_seed2025_zscore;static_gcn_500u_top500_final_snapshot_h32_seed42_none;static_gcn_500u_top500_final_snapshot_h32_seed42_zscore;static_gcn_500u_top500_final_snapshot_h32_seed777_minmax;static_gcn_500u_top500_final_snapshot_h32_seed777_none;static_gcn_500u_top500_final_snapshot_h32_seed777_zscore;static_gcn_500u_top500_final_snapshot_h32_seed999_minmax;static_gcn_500u_top500_final_snapshot_h32_seed999_none;static_gcn_500u_top500_final_snapshot_h32_seed999_zscore;static_gcn_top500_final_snapshot_same_split_h32_seed42,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/compatibility_report.md,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/descriptive_model_difference_by_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/normalization_effect_heatmap.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/paired_mae_difference_vs_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/per_seed_mae_trajectories.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/prediction_std_ratio_vs_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/repeated_prediction_fraction_vs_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/representative_prediction_distributions.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/representative_residuals_vs_true.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/representative_true_vs_predicted.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/residuals_vs_true_representative_runs.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/seed_variability_vs_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/test_mae_vs_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/test_r2_vs_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/test_rmse_vs_normalization.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/figures/true_vs_predicted_representative_runs.png,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/normalization_implementation.md,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/paired_model_differences.csv,report,normalization_ablation,evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed123_zscore;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed2025_zscore;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed42_zscore;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed777_zscore;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_500u_top500_h32_seed999_zscore;static_gcn_500u_top500_final_snapshot_h32_seed123_minmax;static_gcn_500u_top500_final_snapshot_h32_seed123_none;static_gcn_500u_top500_final_snapshot_h32_seed123_zscore;static_gcn_500u_top500_final_snapshot_h32_seed2025_minmax;static_gcn_500u_top500_final_snapshot_h32_seed2025_none;static_gcn_500u_top500_final_snapshot_h32_seed2025_zscore;static_gcn_500u_top500_final_snapshot_h32_seed42_none;static_gcn_500u_top500_final_snapshot_h32_seed42_zscore;static_gcn_500u_top500_final_snapshot_h32_seed777_minmax;static_gcn_500u_top500_final_snapshot_h32_seed777_none;static_gcn_500u_top500_final_snapshot_h32_seed777_zscore;static_gcn_500u_top500_final_snapshot_h32_seed999_minmax;static_gcn_500u_top500_final_snapshot_h32_seed999_none;static_gcn_500u_top500_final_snapshot_h32_seed999_zscore;static_gcn_top500_final_snapshot_same_split_h32_seed42,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/paired_normalization_differences.csv,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/prediction_diagnostics.csv,report,normalization_ablation,evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed123_zscore;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed2025_zscore;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed42_zscore;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed777_zscore;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_500u_top500_h32_seed999_zscore;static_gcn_500u_top500_final_snapshot_h32_seed123_minmax;static_gcn_500u_top500_final_snapshot_h32_seed123_none;static_gcn_500u_top500_final_snapshot_h32_seed123_zscore;static_gcn_500u_top500_final_snapshot_h32_seed2025_minmax;static_gcn_500u_top500_final_snapshot_h32_seed2025_none;static_gcn_500u_top500_final_snapshot_h32_seed2025_zscore;static_gcn_500u_top500_final_snapshot_h32_seed42_none;static_gcn_500u_top500_final_snapshot_h32_seed42_zscore;static_gcn_500u_top500_final_snapshot_h32_seed777_minmax;static_gcn_500u_top500_final_snapshot_h32_seed777_none;static_gcn_500u_top500_final_snapshot_h32_seed777_zscore;static_gcn_500u_top500_final_snapshot_h32_seed999_minmax;static_gcn_500u_top500_final_snapshot_h32_seed999_none;static_gcn_500u_top500_final_snapshot_h32_seed999_zscore;static_gcn_top500_final_snapshot_same_split_h32_seed42,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/presentation_ready_summary.md,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/protocol_table.csv,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/protocol_table.md,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/scientific_summary.md,report,normalization_ablation,,,unknown,false,medium,
reports/meeting/thesis_pdf_source_bundle/analysis_packages/controlled_static_vs_evolvegcn_normalization_ablation_500u_top500/seed_level_results.csv,report,normalization_ablation,evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed123_zscore;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed2025_zscore;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed42_zscore;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed777_zscore;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_500u_top500_h32_seed999_zscore;static_gcn_500u_top500_final_snapshot_h32_seed123_minmax;static_gcn_500u_top500_final_snapshot_h32_seed123_none;static_gcn_500u_top500_final_snapshot_h32_seed123_zscore;static_gcn_500u_top500_final_snapshot_h32_seed2025_minmax;static_gcn_500u_top500_final_snapshot_h32_seed2025_none;static_gcn_500u_top500_final_snapshot_h32_seed2025_zscore;static_gcn_500u_top500_final_snapshot_h32_seed42_none;static_gcn_500u_top500_final_snapshot_h32_seed42_zscore;static_gcn_500u_top500_final_snapshot_h32_seed777_minmax;static_gcn_500u_top500_final_snapshot_h32_seed777_none;static_gcn_500u_top500_final_snapshot_h32_seed777_zscore;static_gcn_500u_top500_final_snapshot_h32_seed999_minmax;static_gcn_500u_top500_final_snapshot_h32_seed999_none;static_gcn_500u_top500_final_snapshot_h32_seed999_zscore;static_gcn_top500_final_snapshot_same_split_h32_seed42,,unknown,false,medium,
